N,종목명,현재가,전일비,등락률,액면가,거래량,매도호가,주당순이익,보통주배당금
570.0,일진홀딩스,4580.0,50.0,+1.10%,1000.0,30820.0,4545.0,373.0,150.0
571.0,삼성출판사,22600.0,250.0,+1.12%,500.0,128553.0,22700.0,1644.0,200.0
572.0,넥센,4200.0,25.0,+0.60%,500.0,3477.0,4200.0,306.0,110.0
573.0,KBSTAR ESG사회책임투자,10525.0,105.0,+1.01%,0.0,9607.0,10560.0,,
574.0,삼성 인버스 2X WTI원유 선물 ETN,150.0,0.0,0.00%,0.0,2046522.0,150.0,,
575.0,서연,9540.0,380.0,-3.83%,500.0,220784.0,9650.0,2805.0,100.0
576.0,교촌에프앤비,8950.0,20.0,+0.22%,500.0,4901.0,8950.0,136.0,200.0
577.0,하이트진로홀딩스,9620.0,10.0,+0.10%,5000.0,1005.0,9620.0,942.0,500.0
578.0,태경산업,7620.0,310.0,-3.91%,500.0,380942.0,7690.0,788.0,300.0
579.0,TIGER 차이나CSI300,9740.0,125.0,-1.27%,0.0,25652.0,9835.0,,
580.0,SOL 200TR,11830.0,125.0,+1.07%,0.0,75.0,11870.0,,
581.0,대덕,6470.0,70.0,+1.09%,500.0,22185.0,6470.0,549.0,400.0
582.0,이월드,1546.0,4.0,-0.26%,1000.0,30285.0,1551.0,45.0,
583.0,HDC랩스,8380.0,160.0,+1.95%,500.0,29782.0,8320.0,477.0,450.0
584.0,KODEX K-메타버스액티브,8880.0,25.0,-0.28%,0.0,18902.0,8930.0,,
585.0,KPX홀딩스,51200.0,200.0,+0.39%,5000.0,647.0,51400.0,2110.0,3000.0
586.0,ACE 단기통안채,101510.0,5.0,0.00%,0.0,70358.0,101510.0,,
587.0,KODEX 골드선물(H),12685.0,170.0,-1.32%,0.0,92080.0,12710.0,,
588.0,LS네트웍스,2735.0,25.0,-0.91%,5000.0,13956.0,2730.0,-30.0,
589.0,두산우,53700.0,200.0,-0.37%,5000.0,537.0,53900.0,-32522.0,
590.0,디앤디플랫폼리츠,3330.0,0.0,0.00%,1000.0,11757.0,3335.0,117.0,150.0
591.0,TIGER 23-12 국공채액티브,204315.0,45.0,-0.02%,0.0,251.0,204345.0,,
592.0,LS전선아시아,6970.0,110.0,-1.55%,500.0,75151.0,6960.0,-63.0,250.0
593.0,큐로,922.0,115.0,+14.25%,500.0,16116159.0,921.0,61.0,
594.0,부국증권,20400.0,50.0,+0.25%,5000.0,438.0,20400.0,3165.0,1500.0
595.0,S-Oil우,52500.0,100.0,+0.19%,2500.0,2166.0,52400.0,12854.0,
596.0,화승인더,3815.0,90.0,+2.42%,500.0,52351.0,3810.0,-77.0,188.0
597.0,금호석유우,69800.0,100.0,+0.14%,5000.0,3800.0,70000.0,31017.0,
598.0,흥국화재,3275.0,10.0,-0.30%,5000.0,31593.0,3275.0,2264.0,
599.0,삼부토건,1063.0,13.0,+1.24%,1000.0,1165616.0,1067.0,-404.0,0.0
600.0,디아이씨,5320.0,110.0,-2.03%,500.0,192941.0,5370.0,206.0,
601.0,한독,15110.0,80.0,+0.53%,500.0,900.0,15110.0,435.0,400.0
602.0,AJ네트웍스,4435.0,5.0,-0.11%,1000.0,15121.0,4440.0,192.0,270.0
603.0,KBSTAR 200TR,17900.0,175.0,+0.99%,0.0,1686.0,17970.0,,
604.0,선진,8700.0,140.0,-1.58%,500.0,15613.0,8740.0,128.0,100.0
605.0,제일파마홀딩스,12900.0,150.0,+1.18%,500.0,11843.0,12870.0,-3914.0,50.0
606.0,사조산업,41000.0,300.0,+0.74%,5000.0,663.0,40900.0,12631.0,350.0
607.0,KBSTAR 단기종합채권(AA-이상)액티브,104100.0,35.0,-0.03%,0.0,216.0,104105.0,,
608.0,TIGER KRX BBIG K-뉴딜,6995.0,5.0,-0.07%,0.0,28652.0,7015.0,,
609.0,경농,10440.0,100.0,+0.97%,500.0,11418.0,10430.0,1375.0,400.0
610.0,삼성전기우,70000.0,400.0,+0.57%,5000.0,2903.0,70400.0,12636.0,
611.0,KODEX 23-12 국고채액티브,10210.0,0.0,0.00%,0.0,1561.0,10210.0,,
612.0,삼영전자,10130.0,0.0,0.00%,500.0,9735.0,10090.0,909.0,300.0
613.0,태림포장,2855.0,65.0,+2.33%,500.0,644492.0,2855.0,246.0,50.0
614.0,디아이,7100.0,380.0,+5.65%,500.0,142801.0,7160.0,466.0,100.0
615.0,CJ제일제당 우,151200.0,800.0,+0.53%,5000.0,972.0,150800.0,36378.0,
616.0,대창단조,6960.0,20.0,+0.29%,500.0,168659.0,7000.0,1398.0,200.0
617.0,LG우,65700.0,300.0,+0.46%,5000.0,912.0,65800.0,12347.0,
618.0,예스코홀딩스,33000.0,0.0,0.00%,5000.0,927.0,33050.0,-1661.0,2500.0
619.0,경인양행,4755.0,5.0,+0.11%,500.0,27810.0,4765.0,236.0,50.0
620.0,JW생명과학,12460.0,40.0,-0.32%,2500.0,5233.0,12490.0,945.0,500.0
621.0,신한서부티엔디리츠,3525.0,5.0,-0.14%,1000.0,20584.0,3530.0,169.0,160.0
622.0,TIGER Fn메타버스,9140.0,60.0,-0.65%,0.0,31758.0,9180.0,,
623.0,유니온머티리얼,4590.0,440.0,-8.75%,500.0,5386698.0,4600.0,-5.0,35.0
624.0,TIGER 반도체,30100.0,1035.0,+3.56%,0.0,210720.0,30220.0,,
625.0,한세예스24홀딩스,4815.0,20.0,+0.42%,500.0,3547.0,4820.0,533.0,250.0
626.0,대성산업,4250.0,20.0,+0.47%,5000.0,43552.0,4250.0,-284.0,
627.0,KBSTAR 코스피,26075.0,155.0,+0.60%,0.0,273.0,26155.0,,
628.0,KSS해운,8270.0,40.0,-0.48%,500.0,11506.0,8270.0,1968.0,350.0
629.0,한국내화,4645.0,825.0,+21.60%,500.0,14238838.0,4570.0,20.0,45.0
630.0,태경비케이,6910.0,230.0,-3.22%,500.0,251101.0,6940.0,850.0,130.0
631.0,한신기계,5870.0,60.0,+1.03%,500.0,113158.0,5860.0,-146.0,10.0
632.0,동아지질,13550.0,40.0,+0.30%,500.0,4783.0,13540.0,-1631.0,500.0
633.0,NI스틸,6650.0,10.0,+0.15%,500.0,47054.0,6660.0,1706.0,100.0
634.0,ACE 베트남VN30(합성),17490.0,50.0,+0.29%,0.0,14648.0,17485.0,,
635.0,우진,9230.0,80.0,+0.87%,500.0,80326.0,9220.0,571.0,150.0
636.0,코람코더원리츠,4625.0,10.0,-0.22%,500.0,21540.0,4630.0,62.0,
637.0,삼성제약,2770.0,5.0,+0.18%,500.0,34632.0,2780.0,-374.0,
638.0,삼화전기,28000.0,450.0,+1.63%,1000.0,4293835.0,28000.0,1496.0,300.0
639.0,진흥기업,1272.0,1.0,-0.08%,500.0,96341.0,1274.0,338.0,
640.0,백산,8010.0,10.0,+0.13%,500.0,18734.0,8010.0,1871.0,150.0
641.0,KBSTAR IT플러스,17605.0,220.0,+1.27%,0.0,31507.0,17680.0,,
642.0,KODEX 미국나스닥100레버리지(합성 H),6025.0,235.0,+4.06%,0.0,456738.0,6040.0,,
643.0,KOSEF 인도Nifty50(합성),18915.0,105.0,-0.55%,0.0,145529.0,18900.0,,
644.0,진양홀딩스,3210.0,5.0,+0.16%,500.0,9105.0,3215.0,438.0,200.0
645.0,삼화페인트,6570.0,30.0,-0.45%,500.0,23907.0,6560.0,206.0,250.0
646.0,HANARO MSCI Korea TR,14165.0,105.0,+0.75%,0.0,12.0,14230.0,,
647.0,DB금융투자,4175.0,30.0,+0.72%,5000.0,7894.0,4165.0,-2.0,170.0
648.0,이지스밸류리츠,4815.0,5.0,+0.10%,1000.0,8658.0,4810.0,1389.0,152.0
649.0,유수홀딩스,6750.0,0.0,0.00%,2500.0,2250.0,6750.0,1116.0,400.0
650.0,노루페인트,8770.0,80.0,-0.90%,500.0,52140.0,8760.0,564.0,275.0
651.0,경보제약,7350.0,70.0,+0.96%,500.0,65253.0,7390.0,26.0,50.0
652.0,NH투자증권우,9270.0,50.0,+0.54%,5000.0,16424.0,9270.0,882.0,
653.0,SNT에너지,23200.0,700.0,+3.11%,500.0,17237.0,23250.0,2993.0,800.0
654.0,해태제과식품,5970.0,20.0,-0.33%,500.0,6917.0,6000.0,-27.0,200.0
655.0,TIGER 차이나과창판STAR50(합성),7880.0,5.0,-0.06%,0.0,7172.0,7895.0,,
656.0,한국패러랠,2165.0,5.0,+0.23%,0.0,330.0,2165.0,,
657.0,TIGER 헬스케어,27515.0,65.0,+0.24%,0.0,13011.0,27580.0,,
658.0,KOSEF 단기자금,102730.0,15.0,-0.01%,0.0,985.0,102725.0,,
659.0,무학,5920.0,20.0,+0.34%,200.0,21001.0,5960.0,-463.0,230.0
660.0,제이에스코퍼레이션,12650.0,80.0,+0.64%,100.0,8340.0,12680.0,4019.0,850.0
661.0,TIGER 여행레저,3940.0,5.0,+0.13%,0.0,104691.0,3960.0,,
662.0,신라교역,10480.0,30.0,+0.29%,500.0,426.0,10480.0,887.0,500.0
663.0,신세계푸드,42950.0,200.0,+0.47%,5000.0,765.0,43000.0,-1390.0,750.0
664.0,아남전자,2155.0,5.0,+0.23%,500.0,718874.0,2165.0,128.0,
665.0,한국주철관,7280.0,10.0,+0.14%,500.0,7065.0,7280.0,527.0,400.0
666.0,KBSTAR iSelect메타버스,7780.0,45.0,-0.58%,0.0,26272.0,7820.0,,
667.0,현대리바트,8030.0,30.0,+0.38%,1000.0,4421.0,8010.0,-2472.0,
668.0,ARIRANG 국고채30년액티브,96525.0,695.0,-0.71%,0.0,43.0,96565.0,,
669.0,동아타이어,11940.0,30.0,-0.25%,500.0,5746.0,11950.0,1619.0,1000.0
670.0,HDC현대EP,5140.0,20.0,-0.39%,500.0,26523.0,5150.0,361.0,120.0
671.0,ACE 중국본토CSI300,26205.0,320.0,-1.21%,0.0,861.0,26450.0,,
672.0,ACE 23-12 회사채(AA-이상)액티브,103585.0,35.0,-0.03%,0.0,439.0,103600.0,,
673.0,삼성물산우B,99700.0,800.0,+0.81%,100.0,241.0,99700.0,10843.0,
674.0,SOL 미국배당다우존스,9250.0,60.0,+0.65%,0.0,215954.0,9245.0,,
675.0,강남제비스코,24900.0,100.0,+0.40%,1000.0,18599.0,25050.0,952.0,500.0
676.0,태경케미컬,13940.0,10.0,-0.07%,500.0,37956.0,13940.0,764.0,200.0
677.0,아모레G3우(전환),22750.0,550.0,+2.48%,500.0,1205.0,22650.0,648.0,
678.0,휴비스,4665.0,5.0,+0.11%,5000.0,18941.0,4690.0,-2679.0,
679.0,동부건설,7020.0,0.0,0.00%,5000.0,13580.0,7050.0,1737.0,500.0
680.0,이구산업,4795.0,195.0,+4.24%,500.0,1257135.0,4730.0,171.0,50.0
681.0,ARIRANG 고배당주,11350.0,0.0,0.00%,0.0,30134.0,11395.0,,
682.0,KODEX 장기종합채권(AA-이상)액티브KAP,88705.0,435.0,-0.49%,0.0,67.0,88720.0,,
683.0,TIGER 글로벌4차산업혁신기술(합성 H),15230.0,250.0,+1.67%,0.0,10146.0,15240.0,,
684.0,삼영,4685.0,220.0,-4.49%,500.0,943047.0,4715.0,84.0,
685.0,삼성 인버스 2X 코스닥150 선물 ETN,10605.0,25.0,+0.24%,0.0,969609.0,10585.0,,
686.0,다이나믹디자인,9270.0,180.0,-1.90%,500.0,3313966.0,9520.0,-7139.0,0.0
687.0,TIGER 글로벌메타버스액티브,7015.0,130.0,+1.89%,0.0,45609.0,7020.0,,
688.0,디씨엠,13810.0,30.0,+0.22%,500.0,1882.0,13840.0,3274.0,900.0
689.0,HANARO 200TR,41390.0,390.0,+0.95%,0.0,12.0,41525.0,,
690.0,KODEX TRF3070,11355.0,10.0,+0.09%,0.0,15443.0,11350.0,,
691.0,태영건설,4000.0,5.0,+0.13%,500.0,33347.0,4000.0,1975.0,225.0
692.0,동성제약,5960.0,20.0,-0.33%,1000.0,12870.0,5960.0,3.0,
693.0,금강공업,5300.0,0.0,0.00%,1000.0,35365.0,5320.0,1702.0,120.0
694.0,삼양통상,51700.0,700.0,+1.37%,5000.0,136.0,51800.0,5034.0,1500.0
695.0,인스코비,1377.0,5.0,+0.36%,500.0,92908.0,1380.0,-66.0,
696.0,아시아나IDT,13840.0,90.0,+0.65%,500.0,7358.0,13850.0,774.0,500.0
697.0,디와이,5830.0,50.0,+0.87%,500.0,85976.0,5840.0,-89.0,120.0
698.0,용평리조트,3180.0,20.0,+0.63%,5000.0,21789.0,3180.0,-252.0,
699.0,현대약품,4780.0,0.0,0.00%,500.0,0.0,0.0,10.0,30.0
700.0,KTcs,3570.0,30.0,+0.85%,500.0,239241.0,3570.0,400.0,120.0
701.0,광전자,2630.0,20.0,+0.77%,500.0,566167.0,2640.0,239.0,50.0
702.0,금호에이치티,775.0,1.0,+0.13%,500.0,107436.0,777.0,-107.0,
703.0,NH올원리츠,3595.0,25.0,-0.69%,500.0,19795.0,3595.0,139.0,162.0
704.0,대영포장,1398.0,0.0,0.00%,500.0,26494.0,1400.0,119.0,
705.0,컨버즈,4100.0,0.0,0.00%,500.0,0.0,0.0,-311.0,
706.0,대한화섬,113200.0,500.0,-0.44%,5000.0,424.0,113200.0,25180.0,750.0
707.0,신원,1465.0,8.0,+0.55%,500.0,75317.0,1467.0,185.0,100.0
708.0,인지컨트롤스,9490.0,30.0,+0.32%,500.0,59964.0,9540.0,907.0,200.0
709.0,계룡건설,16740.0,80.0,+0.48%,5000.0,3413.0,16770.0,6772.0,500.0
710.0,샘표,51800.0,200.0,-0.38%,1000.0,2428.0,51900.0,3629.0,200.0
711.0,벽산,2170.0,0.0,0.00%,500.0,21405.0,2170.0,145.0,25.0
712.0,STX중공업,5190.0,80.0,+1.57%,2500.0,77879.0,5230.0,499.0,
713.0,KODEX 차이나항셍테크,5665.0,105.0,-1.82%,0.0,164913.0,5705.0,,
714.0,효성ITX,12770.0,80.0,+0.63%,500.0,5578.0,12780.0,1201.0,750.0
715.0,SK이노베이션우,116900.0,1300.0,-1.10%,5000.0,1158.0,117500.0,16743.0,
716.0,신일전자,2050.0,10.0,+0.49%,500.0,501683.0,2055.0,15.0,10.0
717.0,신한 인버스0.5X S&P500 VIX S/T선물 ETN,24260.0,0.0,0.00%,0.0,0.0,24770.0,,
718.0,수산중공업,2695.0,15.0,+0.56%,500.0,724355.0,2700.0,292.0,10.0
719.0,종근당바이오,26500.0,100.0,-0.38%,2500.0,1902.0,26500.0,-3355.0,
720.0,삼성 레버리지 천연가스 선물 ETN B,1710.0,220.0,+14.77%,0.0,4525692.0,1705.0,,
721.0,미원화학,65000.0,100.0,+0.15%,1000.0,92.0,65300.0,7974.0,2500.0
722.0,사조동아원,1005.0,2.0,+0.20%,500.0,424386.0,1004.0,-4.0,
723.0,디와이파워,12830.0,190.0,-1.46%,500.0,103285.0,12910.0,2074.0,250.0
724.0,세아특수강,16500.0,70.0,-0.42%,5000.0,4516.0,16600.0,2128.0,1000.0
725.0,KODEX 미국S&P500선물(H),19895.0,215.0,+1.09%,0.0,16571.0,19910.0,,
726.0,KB 블룸버그 인버스2X 천연가스선물 ETN(H),56455.0,10150.0,-15.24%,0.0,2089.0,56610.0,,
727.0,ARIRANG 코스피TR,13345.0,50.0,+0.38%,0.0,2110.0,13410.0,,
728.0,TIGER 24-04 회사채(A+이상)액티브,50365.0,5.0,+0.01%,0.0,8057.0,50370.0,,
729.0,대양금속,4025.0,90.0,+2.29%,500.0,105135.0,4020.0,194.0,0.0
730.0,신흥,14790.0,50.0,-0.34%,500.0,1867.0,14800.0,891.0,250.0
731.0,미래에셋 S&P -2X 천연가스 선물 ETN(H),56160.0,10170.0,-15.33%,0.0,45.0,56340.0,,
732.0,성창기업지주,2010.0,11.0,+0.55%,500.0,15050.0,2010.0,-189.0,
733.0,동남합성,40050.0,150.0,+0.38%,500.0,163.0,40100.0,2580.0,875.0
734.0,신한 블룸버그 -2X 천연가스 선물 ETN(H),56050.0,10260.0,-15.47%,0.0,1811.0,56600.0,,
735.0,씨티알모빌리티,16260.0,280.0,-1.69%,500.0,24524.0,16320.0,207.0,
736.0,TIGER 투자등급회사채액티브,103880.0,130.0,-0.12%,0.0,657.0,103885.0,,
737.0,황금에스티,8160.0,40.0,-0.49%,500.0,36455.0,8160.0,2108.0,200.0
738.0,유화증권,2420.0,10.0,+0.41%,1000.0,3460.0,2420.0,57.0,110.0
739.0,팜스코,3710.0,25.0,-0.67%,500.0,23547.0,3715.0,-850.0,50.0
740.0,노루홀딩스,10240.0,60.0,+0.59%,500.0,1620.0,10250.0,1849.0,500.0
741.0,TIGER 현대차그룹+펀더멘털,24105.0,100.0,-0.41%,0.0,3855.0,24175.0,,
742.0,SOL 2차전지소부장Fn,8235.0,230.0,-2.72%,0.0,652798.0,8250.0,,
743.0,KODEX 삼성그룹밸류,9045.0,115.0,+1.29%,0.0,375.0,9075.0,,
744.0,키움 INDXX 미국테크탑10 ETN,13410.0,360.0,+2.76%,0.0,20.0,13425.0,,
745.0,삼원강재,3345.0,40.0,-1.18%,500.0,67691.0,3350.0,325.0,105.0
746.0,한국석유,10530.0,10.0,+0.10%,500.0,8315.0,10570.0,662.0,110.0
747.0,한국수출포장,3340.0,60.0,+1.83%,500.0,36756.0,3365.0,508.0,80.0
748.0,TIGER 종합채권(AA-이상)액티브,50255.0,180.0,-0.36%,0.0,63.0,50275.0,,
749.0,대창,1455.0,5.0,-0.34%,500.0,147828.0,1457.0,41.0,
750.0,TIGER 미국MSCI리츠(합성 H),11705.0,85.0,-0.72%,0.0,10963.0,11720.0,,
751.0,일동홀딩스,11450.0,20.0,+0.17%,1000.0,8571.0,11480.0,-8869.0,100.0
752.0,한컴라이프케어,4770.0,10.0,+0.21%,200.0,23349.0,4785.0,339.0,
753.0,KODEX 배당가치,12090.0,60.0,+0.50%,0.0,4558.0,12150.0,,
754.0,한솔홀딩스,3125.0,10.0,+0.32%,1000.0,45630.0,3125.0,939.0,120.0
755.0,샘표식품,28600.0,100.0,+0.35%,500.0,755.0,28600.0,2868.0,200.0
756.0,유니켐,1540.0,2.0,+0.13%,500.0,231458.0,1536.0,32.0,20.0
757.0,TRUE 코스피 양매도 5% OTM ETN,8650.0,0.0,0.00%,0.0,0.0,8630.0,,
758.0,두올,3920.0,180.0,-4.39%,2500.0,467039.0,3945.0,220.0,80.0
759.0,대원화성,3130.0,235.0,-6.98%,500.0,3142556.0,3120.0,-234.0,
760.0,TIGER 코스피,26010.0,170.0,+0.66%,0.0,837.0,26110.0,,
761.0,극동유화,3680.0,0.0,0.00%,500.0,26564.0,3680.0,513.0,200.0
762.0,동양철관,1079.0,6.0,-0.55%,500.0,119482.0,1080.0,33.0,
763.0,한국특강,2105.0,5.0,+0.24%,500.0,20421.0,2100.0,687.0,
764.0,경동도시가스,21500.0,0.0,0.00%,2500.0,1962.0,21600.0,4102.0,875.0
765.0,KODEX 국채선물10년,64485.0,305.0,-0.47%,0.0,5329.0,64495.0,,
766.0,KCTC,4200.0,5.0,-0.12%,500.0,15674.0,4210.0,876.0,60.0
767.0,한국공항,39750.0,50.0,+0.13%,5000.0,1977.0,39700.0,1824.0,
768.0,CJ씨푸드,3490.0,20.0,-0.57%,500.0,183620.0,3450.0,205.0,
769.0,ACE 24-12 회사채(AA-이상)액티브,105620.0,75.0,-0.07%,0.0,265.0,105620.0,,
770.0,조흥,208500.0,1500.0,+0.72%,5000.0,7.0,208500.0,6254.0,6500.0
771.0,미래에셋 코스피 양매도 5% OTM ETN,8340.0,0.0,0.00%,0.0,0.0,8325.0,,
772.0,조선선재,99100.0,800.0,+0.81%,500.0,1799.0,99400.0,8366.0,1500.0
773.0,토니모리,5150.0,70.0,-1.34%,200.0,109857.0,5200.0,165.0,
774.0,KBSTAR 코스닥150,12505.0,5.0,+0.04%,0.0,2299.0,12540.0,,
775.0,TIGER 미국채10년선물,11900.0,55.0,-0.46%,0.0,30548.0,11880.0,,
776.0,삼화전자,10180.0,1130.0,-9.99%,1000.0,6596238.0,10160.0,-553.0,
777.0,KTOP K200액티브,10390.0,90.0,+0.87%,0.0,739.0,10430.0,,
778.0,미창석유,70400.0,400.0,-0.56%,5000.0,470.0,70400.0,17679.0,2500.0
779.0,대신증권2우B,12200.0,0.0,0.00%,5000.0,6398.0,12200.0,1336.0,
780.0,TRUE 레버리지 나스닥 100 ETN,24350.0,1000.0,+4.28%,0.0,3098.0,24350.0,,
781.0,미래산업,26550.0,150.0,-0.56%,500.0,23868.0,26500.0,1802.0,
782.0,KC코트렐,3445.0,155.0,-4.31%,500.0,658532.0,3435.0,-1018.0,0.0
783.0,화승코퍼레이션,2415.0,30.0,-1.23%,500.0,70648.0,2440.0,56.0,50.0
784.0,두산퓨얼셀1우,9020.0,30.0,+0.33%,100.0,856.0,9010.0,106.0,
785.0,가온전선,18860.0,210.0,+1.13%,5000.0,54224.0,18850.0,1983.0,50.0
786.0,광명전기,2745.0,15.0,+0.55%,500.0,185051.0,2740.0,124.0,10.0
787.0,ARIRANG KOFR금리,100635.0,0.0,0.00%,0.0,92.0,100635.0,,
788.0,성안,1935.0,36.0,-1.83%,500.0,133496.0,1950.0,-51.0,0.0
789.0,일성건설,2185.0,5.0,-0.23%,500.0,38118.0,2200.0,134.0,5.0
790.0,한국무브넥스,3870.0,135.0,-3.37%,1000.0,549922.0,3905.0,1095.0,70.0
791.0,KODEX 미국나스닥100선물(H),17035.0,345.0,+2.07%,0.0,52904.0,17055.0,,
792.0,미래에셋 인버스 2X 코스닥150 선물 ETN,10625.0,30.0,+0.28%,0.0,769744.0,10590.0,,
793.0,TIGER 200선물인버스2X,2780.0,60.0,-2.11%,0.0,1572528.0,2770.0,,
794.0,KBSTAR 2차전지액티브,11755.0,250.0,-2.08%,0.0,549402.0,11785.0,,
795.0,웅진,1450.0,20.0,+1.40%,500.0,38475.0,1452.0,103.0,
796.0,인천도시가스,26450.0,200.0,+0.76%,5000.0,545.0,26200.0,2785.0,1250.0
797.0,KTis,3320.0,85.0,+2.63%,500.0,233938.0,3325.0,457.0,120.0
798.0,한국화장품,7190.0,50.0,+0.70%,500.0,8109.0,7200.0,75.0,
799.0,CJ우,51100.0,0.0,0.00%,5000.0,179.0,51100.0,5666.0,
800.0,TIGER 미디어컨텐츠,7840.0,75.0,-0.95%,0.0,149633.0,7890.0,,
801.0,세이브존I&C,2800.0,5.0,-0.18%,1000.0,964.0,2805.0,295.0,30.0
802.0,한양증권,9020.0,10.0,+0.11%,5000.0,811.0,9060.0,1813.0,800.0
803.0,한국화장품제조,25250.0,550.0,+2.23%,500.0,30303.0,25400.0,1233.0,100.0
804.0,ACE 미국30년국채액티브(H),9610.0,90.0,-0.93%,0.0,702005.0,9605.0,,
805.0,KODEX 바이오,7980.0,10.0,+0.13%,0.0,83988.0,7995.0,,
806.0,유니온,7270.0,480.0,-6.19%,500.0,721196.0,7290.0,-648.0,125.0
807.0,삼일제약,7460.0,40.0,+0.54%,500.0,14162.0,7460.0,-2.0,0.0
808.0,삼익악기,1229.0,2.0,+0.16%,500.0,16099.0,1230.0,167.0,50.0
809.0,대유플러스,915.0,9.0,-0.97%,500.0,158884.0,915.0,-315.0,
810.0,KBSTAR 25-11 회사채(AA-이상)액티브,52850.0,50.0,-0.09%,0.0,7578.0,52855.0,,
811.0,동방,2300.0,25.0,+1.10%,1000.0,80457.0,2305.0,17.0,
812.0,이지스레지던스리츠,3890.0,15.0,+0.39%,1000.0,3568.0,3890.0,3031.0,133.0
813.0,한진중공업홀딩스,3735.0,5.0,+0.13%,5000.0,14010.0,3735.0,498.0,100.0
814.0,크라운제과,8790.0,120.0,-1.35%,200.0,30627.0,8850.0,2035.0,250.0
815.0,KODEX 차이나CSI300,12110.0,140.0,-1.14%,0.0,10678.0,12270.0,,
816.0,KODEX 국고채30년액티브,99830.0,1000.0,-0.99%,0.0,4414.0,99955.0,,
817.0,TIGER 중국소비테마,6835.0,5.0,+0.07%,0.0,11855.0,6855.0,,
818.0,TRUE 레버리지 S&P500 선물 ETN(H),21570.0,495.0,+2.35%,0.0,121.0,21590.0,,
819.0,무림페이퍼,2565.0,5.0,-0.19%,2500.0,80945.0,2590.0,365.0,50.0
820.0,SG세계물산,526.0,3.0,+0.57%,500.0,86165.0,525.0,9.0,
821.0,TRUE 인버스 2X 코스닥 150 선물 ETN,10640.0,20.0,+0.19%,0.0,1059310.0,10605.0,,
822.0,지엠비코리아,5550.0,70.0,-1.25%,500.0,14199.0,5550.0,621.0,80.0
823.0,삼성 레버리지 천연가스 선물 ETN C,21145.0,2700.0,+14.64%,0.0,233405.0,21085.0,,
824.0,TRUE 블룸버그 인버스 2X 천연가스선물 ETN,52710.0,9110.0,-14.74%,0.0,1697.0,52620.0,,
825.0,제일연마,10530.0,140.0,-1.31%,500.0,43.0,10730.0,219.0,270.0
826.0,에이플러스에셋,4585.0,30.0,-0.65%,500.0,7677.0,4580.0,2226.0,200.0
827.0,웰바이오텍,1495.0,15.0,+1.01%,500.0,110728.0,1492.0,-158.0,0.0
828.0,금비,103500.0,100.0,-0.10%,5000.0,1253.0,103500.0,-14789.0,1300.0
829.0,KBSTAR 코스닥150선물레버리지,10725.0,10.0,-0.09%,0.0,2983.0,10780.0,,
830.0,히어로즈 단기채권ESG액티브,102410.0,0.0,0.00%,0.0,0.0,102385.0,,
831.0,현대코퍼레이션홀딩스,11340.0,10.0,+0.09%,5000.0,1768.0,11380.0,3693.0,500.0
832.0,KODEX 인도Nifty50,10315.0,65.0,-0.63%,0.0,16996.0,10305.0,,
833.0,지투알,6220.0,10.0,-0.16%,1000.0,7411.0,6220.0,1054.0,400.0
834.0,모나리자,2815.0,5.0,+0.18%,500.0,19784.0,2815.0,64.0,50.0
835.0,TIGER 코스닥150,12925.0,10.0,-0.08%,0.0,30395.0,12965.0,,
836.0,플레이그램,809.0,7.0,+0.87%,100.0,939182.0,801.0,14.0,0.0
837.0,DRB동일,5130.0,50.0,+0.98%,500.0,11922.0,5100.0,77.0,40.0
838.0,엔에이치스팩19호,9940.0,0.0,0.00%,500.0,11313.0,9920.0,139.0,0.0
839.0,콤텍시스템,842.0,1.0,-0.12%,500.0,438861.0,846.0,201.0,
840.0,인팩,10190.0,410.0,-3.87%,500.0,42100.0,10250.0,1320.0,180.0
841.0,대구백화점,9410.0,20.0,+0.21%,5000.0,161.0,9560.0,-1804.0,50.0
842.0,화성산업,9950.0,10.0,+0.10%,5000.0,10452.0,9920.0,2145.0,500.0
843.0,ACE 국고채10년,87895.0,430.0,-0.49%,0.0,975.0,87900.0,,
844.0,유유제약,5860.0,310.0,-5.02%,1000.0,158250.0,5850.0,-302.0,105.0
845.0,보락,1680.0,1.0,+0.06%,200.0,59357.0,1683.0,47.0,7.0
846.0,메리츠 KIS CD금리투자 ETN,50255.0,10.0,+0.02%,0.0,6151.0,50255.0,,
847.0,QV KIS CD금리투자 ETN,50245.0,0.0,0.00%,0.0,0.0,50255.0,,
848.0,일신석재,1294.0,11.0,-0.84%,500.0,95301.0,1297.0,30.0,
849.0,대현,2260.0,5.0,+0.22%,500.0,23309.0,2255.0,574.0,110.0
850.0,기신정기,3425.0,0.0,0.00%,500.0,3832.0,3440.0,238.0,150.0
851.0,깨끗한나라,2680.0,20.0,+0.75%,1000.0,27916.0,2690.0,-77.0,
852.0,미래에셋글로벌리츠,3430.0,15.0,-0.44%,1000.0,11233.0,3440.0,134.0,148.0
853.0,신영와코루,11030.0,30.0,+0.27%,500.0,596.0,11030.0,2611.0,150.0
854.0,HANARO 200 TOP10,8445.0,0.0,0.00%,0.0,12.0,8495.0,,
855.0,삼성공조,12060.0,120.0,+1.01%,500.0,17728.0,12000.0,5034.0,80.0
856.0,고려산업,3925.0,20.0,-0.51%,1000.0,180238.0,3920.0,-14.0,25.0
857.0,한세엠케이,3220.0,120.0,-3.59%,500.0,230995.0,3225.0,-1753.0,
